ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
ADBE,84.1746,-34.3515,45.1915,-45.9864,30.8101,-32.6176,-25.325,-17.5428,-6.3636,-20.65,-38.82,-30.09,-29.85
CTAS,27.1055,-0.8592,12.5481,-4.3518,4.7871,-9.1767,23.9412,5.7341,-1.0,-20.89,45.7,88.33,37.71
WDAY,27.5905,-15.1256,21.4127,-27.5242,13.8299,-16.173,4.2564,-3.1765,-3.1132,-22.51,-14.83,15.43,-7.31
FNV,18.811,-4.7805,11.5391,-8.231,7.9306,-6.0402,9.7111,7.512,-1.8566,-23.41,65.1,51.62,31.1
UNH,56.3879,-33.1393,24.6854,-60.9799,22.7485,-49.9283,-33.1393,-58.9514,-5.4981,-24.17,-238.81,-58.77,-107.25
MNST,4.5434,-0.1003,3.0042,-2.0792,1.8169,-2.0652,2.4483,2.3646,-0.4494,-24.73,78.71,53.89,35.95
BABA,29.8847,-32.4927,22.5963,-20.9071,11.9976,-11.3748,4.871,1.4783,-3.2745,-27.29,6.54,16.3,-1.48
ED,6.2323,-1.2155,4.5996,-3.0356,3.1294,-3.9923,5.2173,0.7435,-0.8693,-27.78,16.16,83.71,24.03
ROST,11.8227,-5.1837,8.2431,-7.1426,7.1243,-13.0615,4.5564,-2.7111,-2.0159,-28.3,-32.89,38.54,-7.55
PG,11.0019,-1.649,5.8312,-4.9857,3.8834,-4.5108,5.5238,-1.5412,-1.1191,-28.82,-26.43,50.21,-1.68
CB,25.4112,-2.8628,12.0295,-11.9076,7.2507,-13.8548,20.8793,2.0222,-2.1398,-29.51,16.81,82.17,23.15
ACN,45.6277,-0.8823,23.684,-15.3854,12.7403,-15.3772,2.1482,-10.7156,-3.8159,-29.95,-45.24,4.71,-23.5
ALL,21.2601,-5.3716,11.4699,-4.2937,4.9684,-9.7,19.3713,2.184,-1.7076,-34.37,19.04,91.12,25.26
WM,19.0312,-0.898,12.1506,-4.0659,6.3535,-6.4242,17.4446,3.3935,-2.2161,-34.88,27.93,91.66,28.24
TRV,25.0395,-3.5508,14.0626,-9.7001,7.2328,-10.5689,23.6876,5.3715,-2.5534,-35.3,38.2,94.6,32.5
IT,53.9265,-3.1198,32.5857,-24.6431,20.5765,-24.7971,16.4305,-21.7362,-7.4354,-36.14,-66.7,30.47,-24.12
MCD,18.5765,-0.0278,10.5493,-7.4597,7.7634,-15.3896,13.1372,0.7711,-2.8221,-36.35,7.31,70.72,13.89
BIRK,4.0726,0.0,3.8933,-1.8997,3.5674,-3.6799,1.8545,-0.414,-1.3423,-37.63,-10.63,45.54,-0.91
RSG,27.0705,-1.1447,11.5977,-2.7168,5.7678,-6.0614,26.3407,7.2867,-2.4003,-41.62,62.83,97.3,39.51
LULU,57.6926,-22.5561,35.4523,-42.1391,25.1765,-29.0395,-22.5561,-24.2576,-10.8536,-43.11,-68.42,-39.1,-50.21
CPRT,6.0282,-0.0483,3.2465,-2.1164,2.5485,-2.7527,2.7761,-2.1164,-1.2971,-50.9,-65.19,46.05,-23.34
ELV,53.9255,-20.565,25.517,-38.1488,18.1362,-28.5495,-20.565,-15.9798,-10.4027,-57.36,-62.62,-38.14,-52.71
PGR,37.6205,-1.1772,15.9226,-1.9817,9.4609,-5.8093,33.013,2.3059,-5.8093,-61.4,14.48,87.75,13.61
MMC,17.5982,-2.4662,8.8032,-3.3525,4.5231,-8.0516,13.3143,-1.4569,-2.8441,-62.88,-16.55,75.66,-1.26
