ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
CVS,9.8867,-5.4493,5.7333,-5.4757,3.651,-4.4114,-1.4181,1.29,-1.0052,-27.53,22.5,-14.34,-6.46
CL,7.5128,-1.0093,5.2341,-2.3925,2.1336,-2.6258,3.5657,-0.6926,-0.6087,-28.53,-13.23,47.46,1.9
PG,10.9272,-1.6378,5.7916,-4.9518,3.857,-4.4801,5.5554,-1.9968,-1.1368,-29.47,-34.48,50.84,-4.37
DRI,19.4654,-3.9021,11.1046,-13.3227,5.5873,-16.4472,19.4654,8.3288,-1.7391,-31.13,75.0,100.0,47.96
ISRG,71.2801,-5.9125,32.3923,-28.154,18.0691,-25.9107,57.2575,-0.6837,-5.8349,-32.29,-2.11,80.33,15.31
VRSK,25.1625,-0.0398,12.2994,-8.9523,7.6128,-10.2376,24.1269,5.0844,-2.5207,-33.11,41.34,95.88,34.7
UNH,56.3879,-33.6977,24.6854,-60.9799,22.7485,-49.9283,-33.6977,-57.5004,-7.8825,-34.65,-232.93,-59.76,-109.11
LMT,37.5521,-2.5797,38.0197,-20.3506,21.0943,-27.1486,8.0442,-6.4494,-7.737,-36.68,-16.96,21.42,-10.74
LULU,57.6926,-23.712,35.4523,-42.1391,25.1765,-29.0395,-23.712,-26.22,-9.6063,-38.16,-73.96,-41.1,-51.07
ZTS,26.3446,-3.0314,12.9178,-10.4733,6.5485,-9.772,-3.0314,-3.1657,-2.6031,-39.75,-24.51,-11.51,-25.25
COST,126.2336,-2.0277,56.1271,-10.9901,34.0017,-32.1773,111.4846,4.6673,-13.9938,-41.16,8.32,88.32,18.49
CI,30.4688,-6.5204,18.7886,-14.505,11.5499,-15.6854,10.1079,-1.4919,-4.9098,-42.51,-7.94,33.17,-5.76
FI,27.914,-1.3043,16.7041,-11.5265,6.8354,-10.4316,13.2775,-11.5265,-3.0684,-44.89,-69.0,47.57,-22.11
CB,25.4112,-2.8628,12.0295,-11.9076,7.2507,-13.8548,20.0505,-0.3321,-3.4183,-47.14,-2.76,78.9,9.67
ALSN,17.2725,-1.3575,10.6736,-3.3651,5.9515,-4.0013,11.0607,-2.5158,-2.8268,-47.5,-23.57,64.04,-2.34
BRO,13.6342,-0.8869,5.9091,-2.0629,3.4135,-3.4302,11.0935,-0.9647,-1.6558,-48.51,-16.33,81.37,5.51
ACN,45.6277,-0.8823,23.684,-15.3854,12.7403,-15.3772,1.9632,-12.2436,-6.1819,-48.52,-51.7,4.3,-31.97
ABT,11.8515,-1.3542,6.2467,-4.1962,4.3409,-3.7133,7.6556,1.8659,-2.1768,-50.15,29.87,64.6,14.77
CPRT,6.0282,-0.0483,3.2465,-2.596,2.5485,-2.7527,2.6836,-2.596,-1.2846,-50.41,-79.96,44.52,-28.62
MNST,4.5434,-0.1003,3.0042,-2.0792,1.8169,-2.0652,2.4499,1.7294,-0.9194,-50.6,57.57,53.92,20.3
MMC,17.5982,-2.4662,8.8032,-3.3525,4.5231,-8.0516,12.9226,-2.8935,-2.8086,-62.09,-32.87,73.43,-7.18
PGR,37.6205,-1.1772,15.9226,-1.9817,9.4609,-7.0513,32.8654,-1.0201,-5.9315,-62.69,-6.41,87.36,6.09
IT,53.9265,-3.1198,32.5857,-27.3205,20.5765,-24.7971,14.0533,-27.3205,-15.3041,-74.38,-83.84,26.06,-44.05
ELV,53.9255,-24.4945,25.517,-38.1488,18.1362,-28.5495,-24.4945,-26.7989,-23.8554,-131.53,-105.02,-45.42,-93.99
